Date,Jour,1,2,3,4,5,Star 1,Star 2,Fichier,Feuille
2015-04-21,Mardi,6,14.0,17.0,42.0,45.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-17,Vendredi,2,24.0,30.0,34.0,39.0,8,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-14,Mardi,24,32.0,34.0,35.0,49.0,1,2,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-10,Vendredi,22,23.0,25.0,30.0,43.0,5,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-07,Mardi,18,25.0,39.0,44.0,50.0,5,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-04-03,Vendredi,27,29.0,37.0,39.0,49.0,2,4,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-31,Mardi,8,20.0,24.0,28.0,49.0,8,9,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-27,Vendredi,2,30.0,32.0,39.0,44.0,6,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-24,Mardi,10,24.0,26.0,39.0,40.0,3,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-20,Vendredi,3,14.0,37.0,42.0,48.0,1,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-17,Mardi,11,23.0,26.0,38.0,44.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-13,Vendredi,4,5.0,18.0,22.0,23.0,1,3,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-10,Mardi,2,6.0,23.0,30.0,31.0,2,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-06,Vendredi,23,30.0,47.0,49.0,50.0,2,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-03-03,Mardi,6,8.0,11.0,13.0,21.0,7,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-27,Vendredi,5,14.0,17.0,25.0,47.0,9,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-24,Mardi,3,25.0,28.0,34.0,50.0,1,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-20,Vendredi,4,10.0,14.0,37.0,46.0,4,7,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-17,Mardi,2,5.0,18.0,30.0,43.0,1,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-13,Vendredi,12,24.0,39.0,42.0,44.0,3,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-10,Mardi,13,17.0,20.0,30.0,45.0,9,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-06,Vendredi,10,26.0,30.0,39.0,50.0,7,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-02-03,Mardi,17,31.0,33.0,44.0,50.0,7,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-30,Vendredi,9,13.0,15.0,19.0,24.0,3,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-27,Mardi,5,10.0,31.0,33.0,40.0,8,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-23,Vendredi,6,29.0,30.0,38.0,45.0,1,8,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-20,Mardi,15,33.0,41.0,44.0,47.0,8,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-16,Vendredi,29,30.0,32.0,34.0,46.0,3,6,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-13,Mardi,8,17.0,21.0,31.0,34.0,9,10,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-09,Vendredi,6,21.0,24.0,32.0,45.0,1,11,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-06,Mardi,14,20.0,30.0,38.0,49.0,3,4,euromillions-past-draws-archive (9).xls,Sheet 1
2015-01-02,Vendredi,22,24.0,25.0,28.0,49.0,3,6,euromillions-past-draws-archive (9).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2008 Année 2008 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (16).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (16).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (16).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (16).xls,Sheet 1
2008-12-26,Vendredi,1,2.0,26.0,44.0,50.0,1,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-12-19,Vendredi,28,29.0,40.0,46.0,50.0,5,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-12-12,Vendredi,2,19.0,28.0,42.0,49.0,2,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-12-05,Vendredi,4,8.0,21.0,35.0,45.0,5,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-11-28,Vendredi,8,11.0,16.0,25.0,41.0,2,4,euromillions-past-draws-archive (16).xls,Sheet 1
2008-11-21,Vendredi,9,14.0,21.0,49.0,50.0,3,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-11-14,Vendredi,8,10.0,14.0,21.0,26.0,3,4,euromillions-past-draws-archive (16).xls,Sheet 1
2008-11-07,Vendredi,1,9.0,12.0,17.0,18.0,3,4,euromillions-past-draws-archive (16).xls,Sheet 1
2008-10-31,Vendredi,3,18.0,25.0,34.0,41.0,2,5,euromillions-past-draws-archive (16).xls,Sheet 1
2008-10-24,Vendredi,7,15.0,16.0,17.0,45.0,6,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-10-17,Vendredi,3,10.0,12.0,42.0,50.0,1,5,euromillions-past-draws-archive (16).xls,Sheet 1
2008-10-10,Vendredi,4,15.0,22.0,31.0,41.0,1,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-10-03,Vendredi,4,13.0,19.0,23.0,38.0,2,3,euromillions-past-draws-archive (16).xls,Sheet 1
2008-09-26,Vendredi,14,29.0,31.0,33.0,37.0,1,2,euromillions-past-draws-archive (16).xls,Sheet 1
2008-09-19,Vendredi,14,16.0,19.0,20.0,31.0,6,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-09-12,Vendredi,19,23.0,33.0,37.0,50.0,3,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-09-05,Vendredi,7,12.0,16.0,17.0,39.0,3,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-08-29,Vendredi,2,20.0,25.0,37.0,39.0,5,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-08-22,Vendredi,7,27.0,29.0,39.0,50.0,5,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-08-15,Vendredi,11,17.0,18.0,26.0,31.0,5,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-08-08,Vendredi,4,5.0,15.0,16.0,45.0,4,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-08-01,Vendredi,1,22.0,25.0,40.0,50.0,1,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-07-25,Vendredi,7,11.0,15.0,24.0,29.0,2,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-07-18,Vendredi,10,14.0,16.0,29.0,44.0,5,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-07-11,Vendredi,9,11.0,13.0,19.0,37.0,3,4,euromillions-past-draws-archive (16).xls,Sheet 1
2008-07-04,Vendredi,7,19.0,22.0,27.0,48.0,5,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-06-27,Vendredi,5,20.0,26.0,44.0,50.0,5,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-06-20,Vendredi,8,11.0,36.0,37.0,45.0,3,5,euromillions-past-draws-archive (16).xls,Sheet 1
2008-06-13,Vendredi,13,16.0,37.0,44.0,50.0,1,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-06-06,Vendredi,7,19.0,21.0,40.0,50.0,2,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-05-30,Vendredi,5,7.0,14.0,20.0,49.0,2,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-05-23,Vendredi,5,9.0,19.0,21.0,38.0,1,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-05-16,Vendredi,6,9.0,15.0,25.0,38.0,4,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-05-09,Vendredi,8,9.0,40.0,42.0,45.0,6,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-05-02,Vendredi,2,26.0,37.0,45.0,48.0,4,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-04-25,Vendredi,4,19.0,26.0,27.0,30.0,3,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-04-18,Vendredi,3,6.0,7.0,27.0,50.0,5,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-04-11,Vendredi,6,25.0,30.0,45.0,50.0,5,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-04-04,Vendredi,11,13.0,18.0,37.0,47.0,1,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-03-28,Vendredi,5,9.0,17.0,29.0,39.0,3,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-03-21,Vendredi,2,10.0,18.0,22.0,36.0,4,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-03-14,Vendredi,13,21.0,25.0,35.0,48.0,4,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-03-07,Vendredi,2,7.0,14.0,17.0,35.0,1,6,euromillions-past-draws-archive (16).xls,Sheet 1
2008-02-29,Vendredi,12,37.0,40.0,47.0,49.0,2,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-02-22,Vendredi,4,27.0,32.0,46.0,50.0,8,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-02-15,Vendredi,12,27.0,29.0,45.0,46.0,4,7,euromillions-past-draws-archive (16).xls,Sheet 1
2008-02-08,Vendredi,17,28.0,30.0,38.0,44.0,1,4,euromillions-past-draws-archive (16).xls,Sheet 1
2008-02-01,Vendredi,22,30.0,45.0,47.0,49.0,4,9,euromillions-past-draws-archive (16).xls,Sheet 1
2008-01-25,Vendredi,2,6.0,9.0,19.0,45.0,7,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-01-18,Vendredi,14,16.0,23.0,40.0,46.0,4,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-01-11,Vendredi,8,24.0,36.0,49.0,50.0,4,8,euromillions-past-draws-archive (16).xls,Sheet 1
2008-01-04,Vendredi,10,12.0,24.0,25.0,41.0,3,5,euromillions-past-draws-archive (16).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2004 Année 2004 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (20).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (20).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (20).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (20).xls,Sheet 1
2004-12-31,Vendredi,7,8.0,24.0,25.0,47.0,8,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-12-24,Vendredi,3,4.0,27.0,29.0,37.0,5,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-12-17,Vendredi,15,19.0,22.0,46.0,49.0,2,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-12-10,Vendredi,1,3.0,13.0,16.0,43.0,2,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-12-03,Vendredi,1,11.0,15.0,42.0,49.0,3,4,euromillions-past-draws-archive (20).xls,Sheet 1
2004-11-26,Vendredi,1,4.0,24.0,34.0,36.0,6,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-11-19,Vendredi,1,18.0,29.0,34.0,37.0,2,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-11-12,Vendredi,4,11.0,12.0,13.0,32.0,3,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-11-05,Vendredi,6,19.0,25.0,42.0,49.0,1,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-10-29,Vendredi,1,8.0,32.0,35.0,38.0,4,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-10-22,Vendredi,1,9.0,23.0,25.0,40.0,3,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-10-15,Vendredi,14,21.0,22.0,37.0,43.0,5,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-10-08,Vendredi,1,10.0,12.0,16.0,48.0,2,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-10-01,Vendredi,12,20.0,21.0,45.0,48.0,5,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-09-24,Vendredi,21,26.0,27.0,44.0,48.0,1,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-09-17,Vendredi,15,18.0,29.0,39.0,41.0,5,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-09-10,Vendredi,5,25.0,33.0,36.0,38.0,2,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-09-03,Vendredi,8,12.0,14.0,15.0,34.0,6,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-08-27,Vendredi,1,11.0,22.0,28.0,44.0,1,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-08-20,Vendredi,6,9.0,10.0,27.0,35.0,6,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-08-13,Vendredi,20,27.0,41.0,43.0,50.0,5,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-08-06,Vendredi,5,15.0,24.0,35.0,44.0,5,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-07-30,Vendredi,9,10.0,19.0,37.0,50.0,1,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-07-23,Vendredi,7,10.0,27.0,31.0,34.0,3,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-07-16,Vendredi,24,26.0,31.0,38.0,50.0,5,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-07-09,Vendredi,2,5.0,12.0,19.0,44.0,8,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-07-02,Vendredi,4,23.0,24.0,28.0,34.0,1,3,euromillions-past-draws-archive (20).xls,Sheet 1
2004-06-25,Vendredi,3,21.0,30.0,34.0,35.0,1,2,euromillions-past-draws-archive (20).xls,Sheet 1
2004-06-18,Vendredi,2,23.0,28.0,40.0,43.0,2,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-06-11,Vendredi,2,7.0,8.0,10.0,47.0,1,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-06-04,Vendredi,9,13.0,34.0,41.0,42.0,3,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-05-28,Vendredi,6,11.0,35.0,41.0,44.0,5,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-05-21,Vendredi,15,29.0,37.0,39.0,49.0,4,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-05-14,Vendredi,1,3.0,21.0,32.0,39.0,2,6,euromillions-past-draws-archive (20).xls,Sheet 1
2004-05-07,Vendredi,15,16.0,21.0,36.0,38.0,1,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-04-30,Vendredi,5,6.0,16.0,23.0,27.0,6,7,euromillions-past-draws-archive (20).xls,Sheet 1
2004-04-23,Vendredi,6,10.0,21.0,45.0,49.0,3,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-04-16,Vendredi,14,15.0,28.0,35.0,40.0,1,3,euromillions-past-draws-archive (20).xls,Sheet 1
2004-04-09,Vendredi,1,4.0,10.0,19.0,23.0,2,8,euromillions-past-draws-archive (20).xls,Sheet 1
2004-04-02,Vendredi,4,12.0,24.0,27.0,36.0,2,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-03-26,Vendredi,3,4.0,10.0,23.0,43.0,2,4,euromillions-past-draws-archive (20).xls,Sheet 1
2004-03-19,Vendredi,33,36.0,37.0,42.0,45.0,4,9,euromillions-past-draws-archive (20).xls,Sheet 1
2004-03-12,Vendredi,15,24.0,28.0,44.0,47.0,4,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-03-05,Vendredi,4,7.0,33.0,37.0,39.0,1,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-02-27,Vendredi,14,18.0,19.0,31.0,37.0,4,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-02-20,Vendredi,7,13.0,39.0,47.0,50.0,2,5,euromillions-past-draws-archive (20).xls,Sheet 1
2004-02-13,Vendredi,16,29.0,32.0,36.0,41.0,7,9,euromillions-past-draws-archive (20).xls,Sheet 1
Tirage de la loterie Euro Millions de l'année 2016 Année 2016 (depuis 2004),,,,,,,,,euromillions-past-draws-archive (8).xls,Sheet 1
,,,,,,,,,euromillions-past-draws-archive (8).xls,Sheet 1
,,SERIES,,,,,,,euromillions-past-draws-archive (8).xls,Sheet 1
Date,Jour de la semaine,1,2.0,3.0,4.0,5.0,Star 1,Star 2,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-30,Vendredi,8,10.0,22.0,29.0,47.0,1,3,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-27,Mardi,3,22.0,25.0,32.0,39.0,7,12,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-23,Vendredi,4,16.0,20.0,39.0,46.0,2,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-20,Mardi,13,15.0,17.0,21.0,27.0,2,3,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-16,Vendredi,6,10.0,30.0,41.0,45.0,4,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-13,Mardi,14,28.0,29.0,48.0,50.0,2,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-09,Vendredi,6,12.0,28.0,37.0,40.0,1,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-06,Mardi,1,7.0,11.0,27.0,45.0,4,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-12-02,Vendredi,6,11.0,23.0,31.0,32.0,2,12,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-29,Mardi,21,26.0,27.0,28.0,38.0,9,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-25,Vendredi,5,11.0,17.0,23.0,28.0,10,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-22,Mardi,5,10.0,33.0,34.0,47.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-18,Vendredi,3,12.0,27.0,32.0,47.0,6,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-15,Mardi,7,15.0,36.0,42.0,48.0,3,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-11,Vendredi,3,22.0,23.0,38.0,49.0,2,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-08,Mardi,5,9.0,47.0,49.0,50.0,8,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-04,Vendredi,7,11.0,12.0,44.0,48.0,3,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-11-01,Mardi,6,10.0,20.0,29.0,37.0,1,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-28,Vendredi,10,16.0,19.0,23.0,43.0,2,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-25,Mardi,3,15.0,20.0,21.0,28.0,1,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-21,Vendredi,9,20.0,23.0,44.0,48.0,8,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-18,Mardi,2,17.0,21.0,25.0,27.0,6,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-14,Vendredi,7,13.0,19.0,31.0,34.0,1,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-11,Mardi,5,12.0,20.0,24.0,37.0,4,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-07,Vendredi,2,12.0,20.0,27.0,30.0,9,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-10-04,Mardi,4,7.0,14.0,34.0,38.0,4,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-30,Vendredi,17,35.0,37.0,43.0,44.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-27,Mardi,6,9.0,13.0,39.0,41.0,2,12,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-23,Vendredi,14,16.0,39.0,42.0,49.0,3,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-20,Mardi,1,4.0,10.0,41.0,45.0,6,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-16,Vendredi,5,8.0,14.0,22.0,32.0,2,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-13,Mardi,4,7.0,16.0,35.0,44.0,1,3,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-09,Vendredi,4,11.0,15.0,17.0,28.0,1,3,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-06,Mardi,12,24.0,30.0,34.0,45.0,7,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-09-02,Vendredi,8,16.0,32.0,40.0,50.0,2,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-30,Mardi,13,16.0,29.0,35.0,42.0,6,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-26,Vendredi,1,9.0,28.0,30.0,48.0,7,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-23,Mardi,2,23.0,31.0,37.0,45.0,4,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-19,Vendredi,5,6.0,22.0,25.0,34.0,5,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-16,Mardi,2,26.0,34.0,37.0,46.0,4,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-12,Vendredi,2,15.0,28.0,36.0,50.0,2,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-09,Mardi,12,19.0,43.0,44.0,45.0,5,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-05,Vendredi,16,19.0,24.0,35.0,37.0,2,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-08-02,Mardi,2,8.0,27.0,38.0,46.0,2,6,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-29,Vendredi,1,21.0,26.0,40.0,50.0,2,4,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-26,Mardi,3,10.0,13.0,45.0,49.0,2,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-22,Vendredi,7,24.0,26.0,37.0,45.0,5,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-19,Mardi,19,24.0,28.0,36.0,37.0,3,6,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-15,Vendredi,2,11.0,13.0,14.0,21.0,1,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-12,Mardi,3,7.0,26.0,33.0,41.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-08,Vendredi,8,12.0,18.0,33.0,44.0,4,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-05,Mardi,1,10.0,29.0,38.0,48.0,3,4,euromillions-past-draws-archive (8).xls,Sheet 1
2016-07-01,Vendredi,2,11.0,13.0,40.0,50.0,1,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-28,Mardi,26,32.0,37.0,43.0,49.0,4,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-24,Vendredi,11,19.0,27.0,28.0,39.0,3,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-21,Mardi,5,17.0,32.0,35.0,49.0,1,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-17,Vendredi,1,7.0,18.0,27.0,43.0,4,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-14,Mardi,13,34.0,39.0,42.0,50.0,9,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-10,Vendredi,14,21.0,35.0,42.0,43.0,7,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-07,Mardi,19,26.0,35.0,45.0,49.0,2,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-06-03,Vendredi,7,23.0,31.0,33.0,39.0,6,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-31,Mardi,6,12.0,26.0,30.0,48.0,6,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-27,Vendredi,13,25.0,27.0,43.0,46.0,4,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-24,Mardi,16,17.0,23.0,34.0,37.0,6,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-20,Vendredi,9,14.0,30.0,41.0,45.0,4,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-17,Mardi,15,27.0,32.0,36.0,39.0,3,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-13,Vendredi,7,15.0,28.0,31.0,42.0,10,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-10,Mardi,2,26.0,27.0,40.0,49.0,5,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-06,Vendredi,32,34.0,40.0,45.0,48.0,1,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-05-03,Mardi,8,23.0,24.0,34.0,38.0,3,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-29,Vendredi,4,5.0,25.0,28.0,43.0,6,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-26,Mardi,10,17.0,31.0,32.0,42.0,2,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-22,Vendredi,17,26.0,32.0,34.0,43.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-19,Mardi,11,14.0,15.0,27.0,44.0,2,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-15,Vendredi,13,14.0,32.0,37.0,48.0,1,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-12,Mardi,1,5.0,9.0,22.0,38.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-08,Vendredi,6,8.0,26.0,43.0,49.0,6,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-05,Mardi,3,5.0,9.0,19.0,40.0,2,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-04-01,Vendredi,2,16.0,23.0,25.0,49.0,6,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-29,Mardi,1,4.0,19.0,25.0,36.0,3,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-25,Vendredi,12,19.0,36.0,42.0,43.0,5,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-22,Mardi,12,15.0,26.0,42.0,49.0,5,8,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-18,Vendredi,14,19.0,21.0,24.0,49.0,5,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-15,Mardi,5,7.0,10.0,34.0,44.0,2,10,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-11,Vendredi,1,21.0,26.0,40.0,43.0,6,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-08,Mardi,1,8.0,9.0,14.0,23.0,1,7,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-04,Vendredi,9,14.0,16.0,23.0,40.0,1,5,euromillions-past-draws-archive (8).xls,Sheet 1
2016-03-01,Mardi,4,7.0,13.0,28.0,37.0,10,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-02-26,Vendredi,5,13.0,15.0,33.0,50.0,9,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-02-23,Mardi,23,25.0,32.0,37.0,42.0,1,11,euromillions-past-draws-archive (8).xls,Sheet 1
2016-02-19,Vendredi,13,14.0,30.0,32.0,39.0,3,9,euromillions-past-draws-archive (8).xls,Sheet 1
2016-02-16,Mardi,3,10.0,22.0,37.0,50.0,6,10,euromillions-past-draws-archive (8).xls,Sheet 1
